Mapk10,->,Jun
Maml1,->,Ctnnb1
Nr2c2,->,Map3k7
Fyn,->,Csk
Mapk8,->,Akt1
Tp63,->,Tnfsf4
Atf3,->,Tnf
Stat5b,->,Grk5
Prkdc,->,Ptk2b
Pax5,-|,Prdm1
Pawr,-|,Vim
Ptprf,-|,Ret
Bad,->,Cycs
Ascl1,->,Bcl2
Tp73,->,Flt1
Tcf7l2,->,Ctnnb1
Tcf12,->,Id2
Cebpb,->,Sox6
Fzd7,->,Dvl1
Tp53,->,Nlrp10
Sp1,->,Ctsb
Maf,->,Tp53
Ssrp1,->,Rhoa
Il1rn,-|,Il1r1
Jak1,->,Stat3
Mef2a,->,Myog
Pparg,->,Bmal1
Ctnnb1,-|,App
Bmpr1b,->,Smad9
Nod2,->,Map3k7
Jak2,->,Stat5b
Atf4,->,Crebbp
Myc,-|,Gata1
Stat5a,->,Rb1
Creb1,->,Pax3
Akt1,-|,Pdcd4
Traf2,->,Zfp36
Rps6ka3,->,Cdkn1a
Zbtb7a,-|,Pkm
Sp1,->,Mdc1
Syk,-|,Ptpn6
Il1r1,->,Mapk10
Esr1,->,Apaf1
Prkca,->,Rpa2
Cdk5,->,Tln1
Hif1a,->,Tp53
Nfkb2,->,Bcl2l1
Tp53,->,Bax
Lmo2,->,Mecom
Pim1,->,Nkx3-1
Mycn,->,Gclc
Ptprs,->,Ntrk2
Nr0b2,-|,Smad3
Nfyb,->,Tnfsf11
Tnfsf13,->,Tnfrsf14
Csnk2a1,-|,Calm3
Egfr,->,Bcr
Smad2,->,Pparg
Xbp1,->,Tnfsf11
Tnfrsf11b,->,Ace2
Mapk8,->,H3c6
Irf3,->,Irf9
Calm1,->,Ppp3r1
Rps6ka2,->,Cebpb
Myb,->,Tp53
Usf1,->,Tsc22d3
Runx3,-|,Bcl2
Nfya,->,Cdkn2a
Mark2,->,Pard3
Gata3,-|,Runx3
Casp3,->,Psen1
Foxo3,->,Runx2
Smad3,->,Tcf7l2
Runx1,->,Foxp3
Sirt1,->,Nbn
Foxa2,->,Eomes
Rps6kb1,-|,Mxd1
Tnfrsf14,->,Btla
Esr1,->,Sirt1
Vdr,-|,Esr1
Calm1,->,Rit2
Ar,->,Mapk1
Atf1,->,Txn
Nkx2-1,->,Sp1
Nrf1,->,Ar
Pparg,-|,Myog
Rhoa,->,Rock1
Hgf,->,Nrp1
Cdon,->,Mapk14
Ptprf,-|,Plcg1
Atm,->,Ctnnb1
Tal1,->,Nkx3-1
Tgfb1,->,Smad3
Foxo3,->,Satb1
Hif1a,->,Arnt
Fgr,->,Pxn
Gnai1,->,Tnfaip8
Myod1,->,Tp53bp1
Mapk10,->,Myc
Tgfb1,->,Tgfbr1
Mybl2,->,Birc5
Spib,->,Tnfsf10
Irf4,->,Il12a
Epas1,->,Egln3
Ppp2r2a,->,Raf1
Sp1,->,Map3k5
Smad2,->,Smad7
Smad7,-|,Tgfb2
Foxo1,->,Casp6
Atf3,->,Ddit3
Irf1,->,Il18bp
Rara,->,Krt14
Insr,->,Abl2
Tbx3,-|,Hnf1b
Prmt5,->,Smad7
Mpig6b,->,Boc
Myog,-|,Fos
Mmp13,-|,Col2a1
Gsk3b,->,Myc
Pparg,-|,Runx2
Cdk1,->,Lmnb1
Tnf,->,Icos
Creb1,->,Flt1
Rela,->,Il18
Smad7,->,Tgfb1
Prkcd,-|,Ywhab
Tcf7l2,->,Cops5
Tp63,->,Itch
Yap1,->,Tp73
Nfe2l2,->,Il10
Tcf12,->,Tal1
Pak1,->,Myl9
Smad2,->,Birc5
Irf3,->,Ctnnb1
Ncoa2,->,Tnfrsf1a
Dnmt1,->,Runx1
Srebf1,->,Fasn
Tnf,->,Ptprs
Stat5a,->,Hsp90aa1
Rb1,-|,Fgfr1
Esr2,->,Bcl2
Col18a1,->,Gpc1
Gsk3b,->,Cebpe
Park7,->,Htra2
Aire,->,Col2a1
Nfkb1,->,Ptpn13
Hif1a,-|,Bid
Hoxa9,-|,Nfkb1
Hif1a,->,Akt1
Tcf3,->,Foxp3
Lyn,->,Cdk2
Mapk1,-|,Cdk1
Jun,->,Bcl2a1
Il12b,->,Il12rb1
Hdac3,-|,Crebbp
Myod1,->,Cdk2
Btk,->,Plcg1
Plcg1,->,Prkca
Ep300,->,Runx3
Akt1,->,Cdk2
Sp1,->,Aebp1
Sp3,->,Lmna
Bcl2,-|,Bad
Dapk3,->,Myl9
Stat3,-|,Gsk3b
Spi1,->,Sp3
Myc,->,Ep300
Tfap2a,->,Nr3c1
Csnk2a1,->,Hes6
Tfap4,->,Nfia
Mapk9,->,Tp53
Cebpb,->,Ifng
Src,-|,Hnf4a
Sp1,->,Hck
Nkx3-1,-|,Clu
Esr1,->,Ccar2
Pik3ca,->,Src
Mapk14,->,Ncoa1
Aurka,->,Bcl2l11
Casp3,-|,Psip1
Mycn,->,Mcm2
Cebpd,-|,Esr1
Gata6,->,Tnf
Sp1,->,Tbk1
Dvl2,->,Rac1
Grk2,->,Tp53
Runx2,->,Gpc1
Nr4a3,->,Bbc3
Csnk1e,->,Nfatc3
Egr1,->,Gsk3b
Drd1,->,Gnai3
Nfatc1,->,Tnfsf13b
Cebpg,->,Tnfrsf1a
Plcg1,->,Prkaca
Ebf1,->,Gfi1
Mapk14,-|,Mapk3
Hdac2,-|,Yy1
Ppp3cb,->,Nfatc2
Irf2,->,Bcl2l1
Stat5a,->,Crebbp
Pycard,->,Casp1
Ets1,->,Lck
Sp1,->,Prkaca
Map2k4,-|,Rxra
Smurf1,->,Tgfbr1
Ep300,->,Myb
Traf2,->,Map3k7
Ar,->,Stk39
Spi1,->,Fli1
Nfkb1,->,Birc5
Rela,->,Rps6ka4
Stat2,->,Jun
Max,->,Nrp1
Birc5,-|,Casp9
Atf4,-|,Sirt2
Ezh2,-|,Tnf
Smad2,->,Vegfa
Nfyb,->,Nfya
Lmo2,->,Lck
Psip1,->,Hspb1
Bbc3,-|,Bcl2l1
Ar,->,Th
Sirt1,-|,Nqo1
Nr0b2,->,Prkaa1
Sp1,->,Stk38
Smad1,->,Gata2
Cebpb,->,Fgfr2
Fos,->,Igfbp7
Tnfsf4,->,Traf2
Cebpe,-|,Spi1
Jak3,->,Jak2
Stat3,-|,Myb
Cebpg,->,Tfap2a
Mapk14,->,Runx2
Erbb2,->,Pik3r1
Nr2f1,->,Apob
Runx1,->,Etv6
Il11,->,Il6st
Rps6ka3,->,Htr2c
Erbb3,->,Anxa1
Tp53,->,Nlrc4
Runx1,->,Prkcq
Hif1a,-|,Nbn
Ncam1,->,Cntn1
Mapk8,->,Bid
Nfkb1,->,Lgals1
Bcar1,-|,Ptpn1
Psen1,->,Ctnnb1
Ccar2,->,Sirt1
Tp53,->,Abcc1
Rela,->,Foxp3
Klf11,-|,Myc
Yy1,->,Kdm6a
Mapk1,->,Bcl2
Stat4,->,Il13
Mapk1,-|,Tnfrsf1a
Ddit3,-|,Cebpb
Ascl1,->,Ret
Pink1,-|,Hif3a
Nfatc1,->,Skp2
Foxo1,->,Neurog3
Ezh2,-|,Myc
Aurka,->,Fadd
Stat4,->,Il17a
Lmo2,->,Fli1
Gsk3b,->,Foxp3
Cebpg,->,Sp1
Hipk2,->,Pml
Casp3,-|,Eif2a
Pou4f1,-|,Bax
Csnk2a1,->,Atf1
Grhl3,->,Axin2
Nkx3-1,->,Akt1
Notch1,-|,Cdh5
Cul3,->,Nfe2l2
Myc,->,Prkcq
Ube2n,-|,Map3k7
Tp53,-|,Ybx1
Ptpn1,-|,Capn1
Pgr,->,Igf1r
Abl1,->,Pparg
Ppp2r5c,->,Atf1
Atf2,->,Cebpb
Tp53,-|,Xaf1
Abl1,->,Egfr
Lats2,-|,Wwtr1
Esr1,->,Bmi1
Ep300,-|,Birc5
Myc,->,Nfe2l2
Prkaca,->,Mtor
Fli1,->,Hdac1
Mybl2,->,Sp3
Mapk14,->,Grhl3
Kat2b,->,Ctnnb1
Prkca,->,Tp53bp1
Sirt1,-|,Stat5a
Ppp2ca,->,Bax
Sox5,->,Runx2
Ywhah,-|,Cfl1
Rps6kb1,->,Rps6ka3
Stat3,->,Ccl12
Mapk9,->,Bcl2
Mapk1,-|,Bcl2l11
Nfkb1,->,Cflar
Ednra,->,Gnai2
Tfeb,->,Cdh1
Prkd3,->,Gsk3b
Ncoa3,->,Src
Csnk2a1,->,Otub1
Egr1,->,Bmi1
Pdk1,->,Sgk1
Smad3,-|,Gclc
Smad3,->,Vegfa
Nr1h3,->,Myc
Mapk3,->,Xbp1
Dnmt1,-|,Foxp3
Xbp1,->,Bhlha15
Cd40,->,Traf3
Smad3,->,Ar
Nfatc4,->,Tnf
Ppargc1a,->,Bmal1
Mapk14,->,Xbp1
Stat5a,->,Gfi1
Prkaa1,->,Usp10
Cd40lg,->,Itgb2
Gfi1,->,Rela
Pax6,->,Akt1
Src,->,Kit
Atm,->,Mcm5
Tp73,->,Bbc3
Mapk14,->,Mef2c
Akt1,-|,Cflar
Hdac2,->,H3c6
Gata2,->,Tp53
Igf1r,->,Shc1
Cebpa,->,Dsc3
Hsf1,->,Nr4a3
Nfkbia,->,Rela
Ptprt,->,Stat3
Hif1a,->,Gata1
Sp1,->,Nfatc1
E2f1,->,Trp53inp1
Stat3,->,Ccnd2
Rela,->,Ifng
Atm,->,Tp53
Arnt,->,Epo
Tfap2a,->,Usf1
Ptpn1,-|,Stat5b
Esr1,->,Rarb
Gata4,->,Hnf4a
Irak1,->,Stat3
Ppara,-|,Foxo1
Nfkb1,->,Tnf
Rela,->,Hes1
Fus,->,Ddit3
Dvl2,-|,Rbpj
Hmga1,->,Il10
Ybx1,->,Rps6ka1
Gata3,->,Spi1
Tp53,->,Faslg
Ppp3ca,->,Nfatc3
Prkd1,-|,Dlc1
Mycn,->,Grin2a
Prkaca,->,Src
Flt3,->,Stat5a
Myc,->,Cdk5
Il13ra1,->,Tyk2
Traf6,->,Tnfrsf11a
Fos,->,Cdk5
Ncor2,->,Il1b
Creb1,->,Tnfsf13b
Ptk2b,-|,Kcna2
Rit2,->,Pou4f1
Tp53,->,Akt2
Myc,->,Sox9
Ptpn11,->,Pxn
Mef2a,->,Jun
Ptgs2,-|,Keap1
Nfkb1,->,Nos1
Lgals1,->,Ptprc
H2-Q10,->,Erbb2
Ebf1,->,Preb
Ctnnb1,->,Cdx4
Eif2ak3,->,Birc2
Ctnnb1,->,Hes1
Tp53,->,Ddb1
Mapk3,->,Hsf1
Akt1,->,Chuk
Foxo3,->,Gsk3b
Mapk3,->,Tcf3
Rhoa,-|,Src
Il7,->,Il7r
Ikbkg,->,Rela
Junb,->,Egf
Nfkb1,->,Wt1
Rela,->,Cflar
Prkca,->,Nkx3-1
Pax8,->,Txn
Twist1,-|,Rela
Ern1,->,Xbp1
Junb,-|,Jun
Stat3,-|,Srebf1
E2f2,->,Cdk1
Lrp2,->,Shh
Jak3,->,Jak1
Hoxb7,->,Cdx1
Usf1,->,Apex1
Casp8,-|,Ripk1
Spib,-|,Prdm1
Ep300,->,Arnt
Bcl2,-|,Bid
Rela,->,Tnfsf15
Stat5b,->,Pax5
Csnk2a2,->,Rtn4
Diablo,-|,Birc6
Tfap2b,->,Drd1
Nfkb1,->,Bcl2l1
Nfkb1,->,Hp
Fos,-|,Nfkb1
Irf5,->,Tnf
Mef2a,->,Ppp1ca
Gata2,-|,Tgfb2
Stk39,->,Mapk14
Lef1,->,Sall4
Itgb1,->,Src
Adora1,->,Gnai3
Cbl,->,Fyn
E2f1,->,Atm
Hbp1,->,Bcl2
Epas1,->,Eno1
Il1r1,->,Mapk9
Rbpj,->,Casp3
Gtf2i,->,E2f2
Ptgs2,->,Nfe2l2
Cebpa,-|,Tnf
Jun,->,Il1rn
Mapk1,-|,Jak2
Sp1,->,Myc
Cebpg,->,Socs3
Hbp1,-|,Myc
Foxo3,->,Txnip
Casp6,->,Numa1
Ep300,->,Abl1
Cebpa,->,Spi1
Mapk8,->,Stat5b
Fos,->,Crem
Sox10,->,Sox6
Irf1,->,Tnfsf10
Ncor2,->,Esr1
Nr3c1,->,Ifng
Prkaa2,->,Pink1
Hsp90aa1,-|,Nr3c1
Tubb5,-|,Smad3
Ezh2,->,Ascl1
Anxa1,->,Mtnr1a
Cdk2,->,Nfya
Akt1,->,Ppp1ca
Myc,-|,Pdgfrb
Bak1,->,Diablo
Acvr1,->,Smad5
Mapk14,->,Siah2
Pax5,->,Nr1i2
Mapk8,->,Chrm2
Mycn,->,Btc
Jun,->,Myc
Irf1,-|,Cdk2
Ptpn11,->,Igf1r
Hipk2,-|,Nox1
Jun,->,Rarb
Nr3c1,-|,Pdx1
Pim1,->,Cdc25a
Nr1h4,->,Rxra
Jak3,->,Fes
Nfkb1,->,Gsk3b
Il1r1,->,Mapk8
Hdac3,->,Gtf2i
Vdr,->,Foxp3
Lef1,-|,Rock1
Prkaa1,->,Atg9a
Klf2,->,Tp53
Tfap2c,->,Foxa1
Egfr,->,Pkm
Mapkapk2,->,Ddit3
Jak2,->,Tec
Shc1,-|,Pten
Mapk14,-|,Ccnd2
Bcl2l1,->,Bad
Src,->,Prkcd
Rara,->,Akt1
Lef1,->,E2f1
Esr1,->,Tfap2a
Runx1,->,Tie1
Il15ra,->,Jak1
Mapk3,-|,Foxo3
Nr3c1,->,Angptl4
Cebpb,->,Mafa
Neurod1,->,Hes1
Nfyc,->,Gfi1b
Jund,->,Clu
Prkcq,->,Stk39
Prkca,->,Atf2
Nfkb1,-|,Cdkn1a
Ddr1,->,Cdk1
Sp1,->,Cebpd
Ctnnb1,->,Bcl2l2
Il16,->,Grin2a
Pknox1,-|,Pax3
Myc,->,Ar
Nr2f2,-|,Hnf4a
Ube2n,->,Traf6
Sp1,->,Tp53
Insr,->,Map4k1
Prdm1,->,Il10
Epas1,->,Flt1
Otud7a,-|,Ripk1
Gata2,->,Myc
Cop1,-|,Casp1
L1cam,->,Erbb2
Abl1,->,Ncoa3
Stat6,->,Fgfr1
Runx3,->,Casp3
Sirt1,-|,Per2
Notch1,->,Mef2c
Atf2,->,Serpinb5
Insr,->,Cbl
Nr2f2,->,Apob
Bmal1,->,Nr0b2
Ptpn11,->,Stat5a
Tp63,->,Bmal1
Prkaca,->,Stk24
Nr3c1,-|,Nfkb1
Akt1,-|,Ppp2ca
Rps6ka3,->,Stk11
Tfap2a,-|,Ppard
Adam17,->,Il6ra
Stat3,->,Th
Gfi1b,->,Bcl2l1
Creb1,->,Tgfbr2
Ezh2,-|,Nfe2l2
Vav1,->,Mapk1
Lmo2,->,Tal1
Myod1,->,Ddx5
Tp53,->,Tdg
Fn1,->,Itgb1
Tradd,->,Traf1
Prkaca,->,Fos
Pitx2,->,Igf1r
Creb1,->,Slc1a2
Mtor,->,Rheb
Nfatc2,->,Tnfrsf12a
Apex1,->,Nqo1
Msx2,-|,Runx2
Hdac3,-|,Yy1
Arnt,->,Flt1
Map3k7,->,Map2k2
Sp1,->,Rara
Lck,->,Mapk1
Tp53,-|,Ccne1
Mapk8,->,Stat3
Tyro3,->,Mlkl
Nr1i2,->,Galnt14
Ret,->,Gfra1
Nrxn3,->,Dag1
Myc,->,Mcm7
Junb,->,Cdkn2a
Nfkb1,->,Tradd
Bcl6,->,Maml1
Runx1,->,Spi1
Atf4,->,Litaf
Prkaca,->,Park7
Ets1,->,Daxx
Nfatc2,->,Crebbp
Litaf,->,Tnf
Cd69,->,Sirpa
Smad1,->,Tnfrsf11b
Ctnnb1,->,Notch1
Cdk2,->,Kdm6a
Rb1,-|,Myc
Tp53,->,Stk11
Ar,->,Nrp1
Csnk2a1,->,Tfap2a
Igf1r,->,Csk
Yy1,->,Ocln
Sp1,->,Btk
E2f3,->,Tp73
Ctbp1,-|,Tcf7l2
Stat5a,->,Irf8
Mapk3,->,Neurod1
Src,->,Map1b
Chuk,->,Rela
Csnk2a2,->,Dido1
Mapk10,->,Bcl2l11
Nr1i2,->,Ncor2
Dnmt3b,->,Brca1
Src,->,Rxra
Traf2,->,Map3k1
Ar,->,Il18
Ets1,-|,Bax
Mapk1,->,Tcf3
Ptpn11,->,Insr
Ripk2,->,Ube2n
Insr,->,Wwox
Sp1,->,Nlrp1b
Tp53,->,Nr1d1
Rps6ka3,->,Spag9
Map2k2,->,Pparg
Myc,->,Cd40
Myb,->,Cxcr4
Prkcd,-|,Prkdc
Ikbkb,->,Bcl10
Il15ra,->,Jak3
Abl1,->,Tp63
Bmp2,->,Gpc1
Sp1,-|,Plk4
Prkdc,->,Tp53bp1
Tfdp1,->,Myc
Ar,->,Rora
Bcl6,->,Gli1
Col11a1,->,Itgb1
Hsp90aa1,->,Myod1
Map2k1,->,Mapk6
Runx2,-|,Gfi1
Eef1a1,->,Plcg1
Ltbr,->,Map3k14
Src,->,Ctnnb1
Irf1,->,Tnf
Yy1,->,Itgb1
Creb1,-|,Thbs1
Mafk,->,Tnf
Rela,->,H2-K1
Csnk2a2,->,Sp1
E2f3,->,Neo1
Lyn,->,Cdk1
Sp1,->,Tfap2a
Prkcz,->,Prkca
Mapk1,->,Ncoa2
Gapdh,-|,Rheb
Myc,-|,Ndrg2
Mycn,->,H2-T23
Sp1,->,Nfya
Akt1,->,Creb1
E2f1,->,Tnf
Ppp2ca,-|,Mapk1
Egr1,->,Src
Mafa,->,Ddit3
Abl1,->,Jun
Hif1a,->,Cdh5
Mafa,->,Tnf
Yy1,->,Ltb
Il2rg,->,Pik3r1
Pou2af1,->,Bcl2
Abl1,->,Stxbp1
Flt4,-|,Rps6ka3
Jun,->,Ets1
Sox9,->,Col2a1
Prkcb,->,Casp6
Ptpn6,->,Cd300lf
Jun,->,Ddit3
Pou2f2,->,Hmga1
Pparg,->,Nr3c1
Zap70,->,Dusp3
Bcar1,->,Fyn
Sp1,->,Mapk1
Stat5a,->,Lif
Prkaca,->,Tfam
Dnmt3b,->,Cxcr4
Prkaca,->,Ddb1
Pax3,->,Sp1
Nfkb2,->,Chuk
Rps6ka3,->,Ybx1
Ppp2cb,-|,Ikbkb
Nr1h3,->,Prkaa1
Src,->,Igf1r
Prkcb,->,Grn
Spi1,->,Il10
Pparg,-|,Hdac1
Jun,->,Hrk
Pdpk1,->,Pkn1
Smad7,->,Mta1
Agt,->,Lrp2
Tgfa,->,Erbb4
Tank,->,Ikbke
Klf4,->,Il1b
Vmp1,->,Becn1
Src,->,Akt1
Max,->,Hnrnpu
Mapk9,->,Elk1
Tcf7l2,-|,Cycs
Egr2,-|,Faslg
Gpc1,->,Tnfrsf11b
Csnk1e,->,Tp53
Mycn,->,Ccnd2
Myc,->,Foxo3
Prkca,->,E2f1
Sp1,->,Nfatc2
Pink1,->,Htra2
Dnmt1,->,Hdac1
Gnrhr,->,Gnai3
Tp53,->,Pdcd4
Akt2,-|,Foxo1
Rara,->,Nr2f2
Sp1,->,Gata3
Rb1cc1,->,Tp53
Casp1,-|,Eno1
Id2,->,Bcl2l1
Egr1,->,Apex1
Mbd2,->,Nfatc2
Prkcq,->,Map3k7
Rassf1,->,Stk3
Srebf2,->,Nr0b2
Ripk2,->,Map3k7
Casp3,->,Rock1
Prlhr,->,Gnai1
Birc3,-|,Casp3
Sp1,->,Nr5a1
Maf,->,Casp6
Prkaca,->,Rxra
Stat4,->,Crebbp
Bmal1,->,Sirt1
Ptk2,->,Nanog
Src,->,Esr1
Csnk2a1,->,Apex1
Myb,->,Gata3
Ahr,->,Tnfrsf11a
Maf,->,Ccnd2
Foxo4,->,Tnfsf10
Stat3,->,Birc3
Foxo3,->,Irf7
Stk4,->,H2bc3
Smad1,->,Smad6
Tnfrsf1a,->,Ripk1
Tbp,->,Igfbp7
Esr1,->,Prkcd
Mapk1,->,Mafa
Nfatc3,->,Gpc6
Stat6,-|,Il18r1
Pou4f1,->,Bcl2l1
Mapk14,->,Twist1
Satb1,-|,Myb
Ptpn1,->,Ptpn11
Gpc6,->,Shh
Egr1,->,Ctnnb1
Dnmt1,->,Dlc1
Stat5a,->,Mapk8
Wt1,-|,Igf1r
Ezh2,->,Slit2
E2f1,->,Brca1
Sox9,->,Nfia
Esr1,->,Ahr
Gzma,-|,Set
Prkcd,->,Mark2
Yap1,->,Bmp4
Nfkb1,->,Il17a
Dnmt1,-|,Mbd2
Abl2,->,Siva1
Atf4,->,Stat3
Igf1r,->,Cdk1
Fgf2,-|,Thbs1
Nfkb1,->,Rela
Tcf3,->,Ebf1
Elk1,->,Zc3h12a
Crebbp,->,Myod1
Gpc3,->,Shh
Prkcq,->,Ppp1r12a
Stat3,->,Cflar
Pdcd1lg2,->,Pdcd1
Nfyb,->,Ciita
Mitf,->,Mapk1
Foxo1,->,Cd40
Pcm1,->,Nek2
Esr1,->,Bcl2l1
Btnl9,->,Lrfn5
Nr5a1,->,Crebbp
Ptprd,->,Il1rapl1
Rara,-|,Pparg
Esr1,->,Krt5
Stat5b,->,Rb1
Csnk2a1,->,Mycn
Smad4,->,Mycn
Cdk1,-|,Mcl1
Mst1,->,H2bc3
Nr4a3,->,Btk
Pak2,-|,Myc
Ripk2,->,Traf6
Ppp3ca,->,Nfatc2
Nfatc4,->,Esr1
Nfkb1,-|,Il1a
Cdk2,-|,Sirt2
Ar,-|,Mcm7
Nr3c1,->,Notch4
Egr3,->,Cd40lg
Prkca,->,Il1r1
Ar,->,Gadd45gip1
Prkaca,->,App
Ctcf,->,Bbc3
Satb1,->,Tnfrsf8
Jun,->,Il10
Prkcd,->,Dap3
Tp53,->,Bcl2l14
Nr3c1,-|,Esr1
Sh3glb1,->,Bak1
Mapk1,->,Hsf4
Lyl1,->,Creb1
Creb1,-|,Jun
Gnai2,->,Cav1
Irf8,->,Bax
Mapk8,->,Cast
Ebf1,->,Cebpa
Stat2,->,Irf9
Rel,->,Tnfsf10
Ppp2ca,->,Foxo3
Prkaca,->,H3c11
Mapk14,->,Ncoa2
Tcf12,->,Tcf3
Tfdp1,->,Cdk2
Nfya,->,Aurka
Srebf1,->,Pten
Sirt1,-|,Ezh2
Cdk5,->,Th
Esr1,->,Tgfa
Nrf1,->,Grin2a
Igf1r,->,Egfr
Esr1,->,Pgr
Yy1,-|,Pten
Mycn,->,Mybl2
Nr4a1,->,Map2k1
Pik3ca,->,Ptpn11
Fyn,->,Grin2b
Tp73,->,Casp6
Tp53,->,Cdk5
Vwf,->,Lrp1
Stat6,->,Fos
Cebpg,->,Bak1
Sp1,->,Ntrk1
Sp1,-|,Apex1
Cib1,->,Pak1
Sox2,->,Birc5
Stat3,->,Il17a
Myc,->,H2-Q7
E2f1,->,Ezh2
Mycn,-|,Ntrk1
Rps6kb1,-|,Tp63
Klf5,->,Gzma
Arx,->,Egr1
Mapk1,->,Il16
Nfatc3,->,Atf3
Tp73,->,Tp53
Mapk1,->,Prkaca
E2f1,-|,Hinfp
Cebpb,->,Stat5b
Rps6ka1,->,Esr1
Prmt1,-|,Smad6
Twist1,->,Tnf
Egr1,->,Bax
Igsf11,->,Epgn
Irf8,->,Il18
Atm,->,Tp53bp1
Sirpa,->,Tigit
Pax3,->,Hand1
Casp3,->,Prkdc
Gsk3a,->,Creb1
Junb,->,Bcl2
Zic1,->,Gli3
Esr1,->,Capn2
Myc,->,Tnfsf11
Foxo1,->,Tnf
Srebf1,->,Tgfb1
Ywhaq,->,E2f1
Mapk14,->,Elk1
Tp53,->,Lgals1
Brca1,->,Nfe2l2
Egr4,->,Prkaca
Cdk1,->,Nr5a1
Tp53,->,Il15
Igf1,->,Insr
Creb1,->,Myc
Eif2ak2,->,Adrb2
Yy1,->,Hsf1
Nr5a2,->,Il1rn
Csnk2a2,->,Nol3
Csnk2a1,->,Daxx
Atf3,->,Fn1
Ltb4r,->,Gnai3
Ocln,->,Tgfbr2
Nr4a1,->,Egf
Stat5b,->,Egfr
Atm,-|,Creb1
Jak3,->,Nfatc1
Rela,->,Junb
Cebpg,->,Fos
Hnf1a,->,Src
Ar,->,Fcgr1
Csnk2a2,->,Jun
Ins2,->,Insr
Pax5,->,Tp53
Nr3c1,->,Brca1
Gsk3b,->,Tjp1
Cdk2,->,Runx1
Tcf12,->,Tnfrsf1b
Ilk,->,Ppp1r14a
Prkca,->,Trpm2
Srebf1,->,Gnai2
Cdk1,->,Pou2f1
Mapk8,-|,Stat6
Pou2f1,->,Ptprc
Tp53,->,Nfkb2
Pitx3,-|,Sox2
Csnk2a2,->,Thra
Tp53,->,Apoe
Max,->,Il6
Ahr,->,Esr1
Msc,-|,Tcf3
Notch1,->,Wnt1
Klf6,-|,Tgfb1
Prkaca,->,Bnip3
Hrh1,->,Gnas
Irf2,->,Il10
Irf3,->,Litaf
Dapk1,->,Mark1
Pdx1,-|,Cebpb
Smad3,->,Bbc3
Akt2,->,Casp9
Mxi1,-|,Myc
Wwox,->,Smad4
Gnai1,->,Mmp2
Rela,->,Skp2
Mapk8,->,Irs1
Rela,->,E2f1
Sp1,->,Kat5
Atf2,->,Faslg
Mtor,->,Mycn
Mta1,->,Myc
Myc,->,Ntn3
Nfkb1,->,Abcb1a
Jak2,->,H3c11
Smad7,->,Krt5
Casp2,->,Diablo
Usf2,->,Pou2f1
Ets1,->,Ets2
Tp53,->,Odc1
Irf3,->,Tank
Atf2,->,Trib3
Ar,->,Sp1
Eno1,->,Erbb2
Med1,->,Irf8
Nfya,-|,Il10
Sirpa,->,Ptpn11
Ddit3,-|,Pparg
Syk,->,Cd79b
Ets1,->,Casp8
Rbpj,->,Rela
Tal1,->,Dsc3
Nr3c1,->,Ahr
Nfkb1,->,Pou2f2
Ddit3,->,Flt1
Rora,->,Bhlhe40
Ptpn12,->,Pin1
Hif1a,->,Mapk9
Nfkb1,->,Ripk1
Spi1,->,Bcl2l11
Kras,->,Raf1
Etv4,->,Nfya
Tp53,->,Klf4
Camkk2,->,Akt1
Yy1,->,Tnfrsf8
Sp1,->,Col2a1
E2f1,-|,Myod1
Cdkn2a,-|,Cdk2
Lrrk2,->,Map2k7
Fgf2,->,Sdc2
Stat6,->,Gata3
Lyn,->,Zap70
Mapk1,->,Foxo1
Sumo1,-|,Elf4
Yy1,->,Braf
Sp1,-|,Tnfsf11
Il1r2,->,Tnfsf13b
Gsk3b,->,Rassf1
Ar,->,Cav1
Hif1a,->,Src
Pim1,->,H3c6
E2f1,->,Mapk1
Nr1h3,->,Foxo1
Insr,->,Prkca
Csnk2a1,-|,Nr1h3
Dapk3,->,H3c11
Nfatc1,-|,Sp1
Ptpn2,-|,Stat3
Rora,->,Bmal1
Sp1,->,Klf4
Xpo1,->,Smad4
Abl1,->,Ptpn11
Casp7,->,Vim
Mycn,->,Ppp2r2c
Rela,->,Tnfrsf1a
Lifr,->,Negr1
Cdk1,->,Phlpp1
Capn1,-|,Ptpn6
Atf2,->,Hes1
Camk2a,->,Bcl10
Pdpk1,->,Rps6ka3
Igf1,-|,Irs1
Tnfsf18,->,Tnfrsf18
Prkdc,->,Hsp90aa1
Jak2,->,Stat6
Sirt1,-|,Foxo3
Jun,->,Tnfrsf10b
Foxo3,->,Txn
Gabpa,->,Il10
Mapk9,->,Mapk8
Src,->,Casp9
Cebpb,-|,Sirt1
Stat5a,->,Pax5
Aurkb,-|,Tp53
Stat4,->,Myc
Gnao1,->,Dvl1
Rel,->,Tnfsf13b
Cebpa,->,Casp8
Stat3,->,Stk11
Mycn,->,Nbn
Ppp1ca,->,Stk4
Rela,-|,Hnf4a
Tp53,-|,Nr3c1
Ets1,->,Cdkn2a
Nr2f2,->,Nr3c1
Jun,->,Krt15
Fos,->,Rb1
Csnk2a1,-|,Ssrp1
Pparg,-|,Prkcz
Sirt1,->,Hes5
Lef1,->,Nr1i2
Tgfb1i1,-|,Smad5
Satb1,->,Mmp2
Tcf12,->,Apex1
Mycn,->,Slc25a19
Ctnnb1,->,Nr1i2
Nfkb1,->,Hif1a
Tp53,->,Ngf
Mbd2,->,Smo
