source_genesymbol,target_genesymbol,interaction_type
Smarcd3,Myog,->
Prkcz,Habp4,-|
Habp4,Mef2c,-|
Prkcz,Rps6kb2,->
Rps6kb2,Rps6,->
Col2a1,Itgb1,->
Col2a1,Itga2b,->
Col2a1,Ddr2,->
Cdk1,Pak5,->
Pak5,Aifm1,->
Col2a1,Itga2,->
Itga2,Csk,->
Fyn,Syk,->
Ntrk2,Shc1,->
Fyn,Abl1,->
Cdk5,Stat3,->
Ntrk2,Plcg1,->
Cdk5,Stxbp1,-|
Nck2,Pak1,->
Fyn,Erbb2,->
Fyn,Src,->
Fyn,Vav1,->
Cdk5,Htr6,-|
Fyn,Acp1,->
Ntm,Negr1,->
Tgfb1i1,Fos,->
Cdk5,App,->
Nfat5,Tnfsf11,->
Prkaa2,Casp6,->
Fyn,Thy1,->
Fyn,Kit,->
Fyn,Cbl,->
Fyn,Ptk2b,->
Prkaa2,Ulk1,->
Clock,Vwf,->
Fyn,Ptpn6,->
Hdac1,Rela,-|
Hdac1,Stat3,-|
Hdac1,Sp1,-|
Hdac1,Gli2,->
Hdac1,Nfkb1,-|
Hdac1,E2f1,-|
Hdac1,Pou5f1,-|
Hdac1,Cdkn2a,-|
Hdac1,Esr1,-|
Hdac1,Cdkn1a,-|
Hdac1,Cebpa,-|
Hdac1,Egfr,-|
Hdac1,Hes1,-|
Hdac1,Vegfc,-|
Hdac1,Cdh1,-|
Hdac1,Klk1b26,-|
Hdac1,Myod1,-|
Hdac1,Smad7,-|
Hdac1,Snai2,-|
Sp1,Raf1,->
Hdac1,Klf4,-|
Hdac1,Nfe2l2,-|
Ehmt2,H3c6,-|
Hdac1,Recql4,-|
Hdac1,Il2,-|
Hdac1,Birc5,-|
Hdac1,Trim28,->
Hdac1,Cd44,-|
Gli2,Nr2f1,->
Hdac1,Ccnd1,-|
Hdac1,Mmp9,-|
Hdac1,Ccnd2,-|
Gli2,Mitf,-|
Hdac1,Abcb1a,-|
Hdac1,Reln,-|
Reln,Itga3,->
Hdac1,Icam1,->
Fos,Tp53,->
Fos,Usp7,->
Fos,Hspb2,->
Fos,Cdk4,->
Fos,Drd1,->
Fos,Igf1,->
Fosb,Smad1,->
Fos,Ctnnd1,->
Fos,Ccr5,->
Fos,Egfr,->
Fos,Ntf3,->
Fos,Cdh1,->
Fos,Ptpro,->
Fos,Sox7,->
Fos,Cxcl12,->
Fos,Cdx2,-|
Fos,Mmp9,->
Fos,Ccnd3,->
Fos,Gab2,->
Fos,Vrk1,->
Vrk1,Nbn,->
Fos,Prkce,->
Gata3,Prkaca,->
Gata3,Myc,->
Spi1,Rb1,->
Gata3,Notch1,->
Gata3,Pparg,-|
Gata3,Notch2,->
Gata3,Tnf,->
Gata3,Bhlhe41,->
Bhlhe41,Bmal1,->
Gata3,Epo,-|
Gata3,Ccr5,-|
Gata3,Erbb2,->
Grm7,Gnb2,->
Gata3,Cdh1,->
Gata3,Ins2,->
Gata3,Egfr,->
Gata3,Cdx2,->
Gata3,Hat1,->
Hat1,Smad7,->
Gata3,Zeb1,->
Gata3,Gnrhr,->
Gata3,Fgf4,->
Gata3,Dusp16,->
Dusp16,Mapk14,-|
Gata3,Cd80,->
Fgf4,Fgfr2,->
Gata3,Spart,->
Spart,Itch,->
Gata3,Pf4,->
Gata3,Erg,->
Gata3,Cd4,->
Gata3,Ccnd1,->
Gata3,Rag1,->
Gata3,Lmo4,->
Gata3,Calr,->
Gata3,Hspb1,->
Slit2,App,->
Gata3,Ctla4,->
Aurka,Tp73,->
Bhlhe41,Nr1h4,-|
Nkx3-1,Ar,-|
Gnai2,Lyn,->
Gnai2,Mtnr1a,->
Gnai2,Egfr,->
Gnai2,Fgr,->
Gnai2,Htr1a,->
Gnai2,Drd2,->
Gnai2,Ccr5,->
Hck,Bcr,->
Crem,Prkaca,->
Crem,Braf,->
Crem,Crebbp,->
Crem,Creb1,-|
Crem,Nr3c1,->
Crem,Dusp1,-|
Crem,Nfatc1,->
Crem,Notch1,->
Crem,Fos,-|
Crem,Bcl2,-|
Crem,Vdr,->
Crem,Jun,-|
Crem,Dusp4,-|
Crem,Syk,->
Crem,Per1,->
Crem,Myd88,->
Crem,Tnf,-|
Crem,Ccnd1,-|
Crem,Ngf,-|
Crem,Ins2,->
Crem,Etv3,->
Etv3,Cdk1,-|
Crem,Ccna1,->
Crem,Ifng,->
Crem,Agtr1a,->
Nr3c1,Nr0b1,->
Crem,Cish,->
Crem,Aanat,->
Aanat,Mtnr1a,->
Crem,Il17a,->
Crem,Th,-|
Crem,Csf2,->
Crem,Camk4,->
Nr3c1,Cdkn2a,-|
Crem,Ptprc,->
Calm1,Egfr,->
Crem,Kcnip3,-|
Jun,Abl1,->
Crem,Il4,->
Ywhag,Gem,->
Rock2,Limk1,->
Ppp1r14a,Ppp1ca,-|
Ppp1ca,Rb1,->
Ppp1ca,Camk2a,-|
Fkbp4,Ar,->
Rock2,Ezr,->
Ezr,Syk,->
Rock2,Vim,->
Spi1,Myod1,->
Spi1,Notch1,->
Rock2,Bace1,->
Nfatc1,Limd1,->
Limd1,Hif1a,-|
Ciita,Sirt1,-|
Nfatc1,Ptgs2,->
Cdk1,Notch2,->
Flna,Prkaca,->
Cdk1,Zeb1,->
Cdk1,Snw1,->
Pkn1,Snai1,->
Cdk1,Uimc1,->
Uimc1,Mdm2,->
Cdk1,Rbbp8,->
Cdk1,Nanog,->
Cdk1,Usp14,->
Usp14,Cxcr4,->
Pak5,Gata1,->
Spib,Cd40,->
Pkn1,Ppp1r14a,->
Cdc7,Mcm2,->
Nfe2l2,Smarca4,->
Cul3,Rhoa,-|
Nfe2l2,Shc1,->
Nfe2l2,Kras,->
Nfe2l2,Rbx1,->
Rbx1,Nfkb2,->
Bcl11b,Sirt1,->
Notch1,Hey1,->
Notch1,Jag1,->
Notch1,Psen1,-|
Relb,Il1b,->
Relb,Src,->
Pin1,Irs1,->
Rel,Birc3,->
Tcf12,Ngfr,->
Snai1,Mmp2,->
Notch1,Hoxa5,->
Notch1,Dtx1,->
Pax8,F2r,->
Hoxa5,Pgr,->
Insr,Htr6,->
Irs1,Jak2,->
Met,Egfr,->
Ptprf,Il1rap,->
Rcor2,Myc,->
Rcor2,Kdm1a,->
Rcor2,Sumo1,->
Rcor2,Nacc1,->
Nacc1,Foxq1,->
Foxq1,Twist1,->
Sp3,Prkcb,->
Srf,Mcl1,->
Rcor2,Tnf,->
Rcor2,Apc,->
Apc,Ctnnb1,->
Elf4,Nfkb1,->
Rcor2,H2-T23,->
Rcor2,Cdkn2b,->
Sp3,Calm2,-|
Rcor2,Gfi1b,->
Sp3,Spi1,->
Elf4,Il17a,->
Sp3,Calm3,-|
Sp3,Il12b,->
Sp3,Prdm1,->
Sp3,Calm1,-|
Zbtb16,Sp1,->
Sumo1,Nrip1,->
Sp3,Tfap2a,->
Sp3,Src,->
Ncoa1,Ncoa3,->
Ncoa1,Esr2,->
Foxq1,Mylk,-|
Sp3,Foxp3,-|
Ncoa1,Stat5b,->
Icam5,Itgal,->
Itgal,Csk,->
Itgal,Icam1,->
Icam1,Egfr,->
Csk,Irs1,->
Icam1,Ezr,->
Ezr,Prkca,->
Slk,Map3k5,->
Icam5,Itgb2,->
Csk,Kit,->
Il1rapl1,Ptprf,->
Il1rapl1,Ptprd,->
Il1rapl1,Ncs1,->
Ncs1,Grk2,-|
Il1rapl1,Cntn5,->
Cntn5,Ptprg,->
Ptprg,Stat2,->
Il1rapl1,Ptprs,->
Ncs1,Drd2,-|
Ptprg,Cdk2,-|
Kcnip3,Cdk1,->
Grk2,Adrb2,->
Ptprd,Il1rap,->
Map1b,Dapk1,->
Nfkb2,Ar,->
Sh3glb1,Becn1,->
Cbl,Zap70,-|
Cbl,Vav1,-|
Insr,Ntrk3,->
Elf4,Map2k2,->
Elf4,Tp53,-|
Elf4,Mapk1,->
Elf4,Mapk8,->
Elf4,Pparg,->
Elf4,Mdm2,->
Elf4,Myog,->
Myog,Myf5,->
Myog,Jun,->
Elf4,Carm1,->
Carm1,Ctnnb1,->
Elf4,Dlx5,-|
Elf4,Cdkn2b,->
Myog,Fos,-|
Myog,Dach2,->
Dach2,Pax3,->
Myog,Myod1,->
Myog,Mef2a,->
Elf4,Spp1,->
Mapk8,Pax2,->
Elf4,Csf2,->
Elf4,Ifnb1,-|
Elf4,Mmp9,-|
Elf4,Abcb1a,->
Elf4,Ltbp1,->
Ltbp1,Tgfb1,->
Jun,Map2k1,->
Jun,Rb1,->
Sox7,Gata4,->
Jun,Brca1,->
Jun,Bdkrb1,->
Jun,Igf1,->
Jun,Prkce,->
Jun,Gnrhr,->
Jun,Carm1,->
Jun,Egfr,->
Jun,Vegfa,->
Jun,Prkcg,->
Jun,Mmp1a,->
Jun,Fbxw7,->
Jun,Cdh1,->
Jun,Ccr5,->
Jun,Cdc42,->
Jun,Ccnd1,->
Fbxw7,Aurka,-|
Cebpd,Casp8,->
Runx2,Vegfc,->
Runx2,Ccn2,-|
Runx2,Ins2,-|
Cebpd,Tnf,->
Fgf10,Fgfr1,->
Cebpd,Ccl20,->
Runx2,Spp1,->
Gli1,Ntrk3,->
Runx2,Rgs2,->
Runx2,Plau,->
Nrf1,Ar,->
Nrf1,Irf3,->
Nrf1,E2f1,->
Nrf1,Nr3c1,->
Nrf1,Esr1,->
Nrf1,Sirt1,->
Nrf1,E2f6,->
E2f6,Il13,->
Nrf1,Sirt6,->
Nrf1,Prkaa1,->
Nrf1,Fbxw7,->
Fbxw7,Gata2,-|
Fbxw7,Myc,->
Nrf1,Tnf,->
Nrf1,Ins2,->
E2f6,Mcm3,->
Nr4a3,Bcl2,-|
Nrf1,Atp1b1,->
Nrf1,Eif2s1,->
Nrf1,Gclc,->
Nrf1,Nqo1,->
Nrf1,Nrip1,->
Nrf1,Nos1,->
Ar,Ezr,->
Fbxw7,Tp63,-|
Fbxw7,Ccne1,->
Nr4a3,Ptk2b,->
Nr3c1,Sgk1,->
Nr4a3,Tgfb1,-|
Mtor,Stat3,->
Mtor,Dusp10,->
Dusp10,Mapk14,-|
Rps6ka2,Cebpb,->
Fkbp8,Bcl2,->
Mtor,Prkce,->
Rps6ka2,Dapk1,->
Rps6ka2,Cdkn1b,->
Fkbp8,Bcl2l1,->
Mtor,Trim24,->
Trim24,Ar,->
Mtor,Grb10,->
Rps6ka2,Srf,->
Mtor,Nrbf2,->
Nrbf2,Pik3c3,->
Prkce,Egfr,-|
Prkcb,Grin2b,->
Prkce,Fgfr2,->
Tfeb,Cd40lg,->
Rps6ka2,Atf4,->
Rps6ka2,Fos,->
Mtor,Amotl2,-|
Mtor,Senp3,->
Senp3,Sumo2,-|
Rps6kb1,Mdm2,->
Sgk1,Cd44,->
Rps6ka2,Creb1,->
Sumo2,Pml,->
Dusp10,Mapk9,-|
Rps6ka2,Nr4a1,-|
Sgk1,Kmt2d,->
Kmt2d,Relb,->
Grb10,Abl1,->
Rps6ka2,Mef2c,->
Rps6ka2,Nfatc4,->
Mtor,Ulk2,-|
Ulk2,Prkaa2,-|
Mtor,Rps6kb2,->
Rps6kb2,Lmnb1,->
Ncoa1,Src,->
Ncoa1,Tp53,->
Ncoa1,Ppm1d,->
Ncoa1,Crebbp,->
Ncoa1,Twist1,->
Ncoa1,Sirt1,->
Ncoa1,Ar,->
Ncoa1,Esr1,->
Esr2,Glrx,->
Ncoa1,Rara,->
Ncoa1,Mapk1,->
Ncoa1,Cdkn1a,->
Ncoa1,Nr0b2,->
Ncoa1,Egfr,->
Ncoa1,C3,->
C3,Cd81,->
Ncoa1,Tnf,->
Ncoa1,Il6,->
Ncoa1,Epo,->
Ncoa1,Ep300,->
Ncoa1,Ppargc1a,->
Ncoa1,Nr3c1,->
Ncoa1,Klk1b26,->
Ncoa1,Carm1,->
Ncoa1,Ifng,->
Ncoa1,Vegfa,->
Ncoa1,Kat2b,->
Stat5b,Socs3,->
C3,Mtnr1a,->
Ncoa1,Itga5,->
Ncoa1,Nr4a1,->
Ncoa1,Sele,->
Ncoa1,Mmp2,->
Ncoa1,Nr5a2,->
Ncoa1,Ccnd1,->
Esr2,Ccl12,-|
Stat5b,Grk5,->
Cdk2,Akt1s1,->
Esr2,Tfdp1,->
Nfia,Myod1,->
Nfia,Wnt5a,-|
Nfia,Cdkn1a,-|
Nfia,Cebpd,->
Nfia,Myog,->
Nfia,Tnf,->
Neurod1,Pax6,->
Neurod1,Sox2,-|
Nfia,Gfap,->
Gfap,Actb,->
Nfia,Hes1,-|
Nfia,Ccnd2,->
Myog,Pias1,->
Cebpd,Bcl2l11,->
Nfia,Etv5,-|
Etv5,Wt1,->
Nfia,L1cam,->
Gfap,Aplnr,->
Aplnr,Gnai1,->
Nfia,Hgf,-|
Neurod1,Nes,-|
Nfia,Ctla4,->
Etv5,Il17f,-|
Cebpd,Gapdh,->
Nfia,Gas6,-|
Cebpd,Il17a,->
Cebpd,Ciita,->
Nfia,Ccl12,->
Nfia,Csf3r,->
Cebpd,Cebpa,->
Nfia,Hspa5,->
Nfia,Slit1,->
Aplnr,Gnai3,->
Nfia,Nfix,->
Nfix,Sox9,-|
Nfia,Bace1,->
Etv5,Ltf,->
Rheb,Raf1,->
Rheb,Braf,-|
Raf1,Map4k1,->
Rheb,Eif2ak3,-|
Raf1,Map2k2,->
Nr1h4,Srebf1,-|
Nr1h4,Rxra,->
Tnfrsf12a,Fgfr1,->
Nfya,Cdc25a,->
Nfya,Cdc25c,->
Nfya,Tnfsf11,->
Nfya,E2f1,->
Aurka,Esr1,->
Nfya,Notch1,->
Nfya,Srebf2,->
Nfya,Cdkn1b,->
Nfya,Chek2,-|
Nfya,Actb,->
Nfya,Ddit3,->
Nfya,Ccnd2,->
Nfya,Col1a2,->
Nfya,Fas,->
Nfya,Gnrhr,->
Nfya,Fgfr1,->
Nfya,Igf1,->
Nfya,H2-T23,->
Stk11,Gsk3b,->
Nfya,Asf1a,->
Asf1a,H3c6,->
Nfya,Fgf4,->
Map2k3,Mapk11,->
Nfya,Cdkn2a,->
Sp3,Socs3,->
Sp3,Csnk2a2,->
Nfya,Hbb-b1,->
Nfya,Hspa1a,->
Sp3,Ocln,->
Nfya,Il4,->
Nfya,Sox3,->
Sp3,Sumo1,->
Asf1a,H3c11,->
Asf1a,Ep300,->
Sp1,Tnip1,->
Sp1,Fst,->
Sp1,Nos1,->
Nfya,Gadd45a,->
Nfya,Hoxb4,->
Tbx2,Myog,-|
Nfya,Abcb1a,->
Nfya,Uhrf1,->
Sp3,Abcc1,->
Dnmt3b,Akt1,->
Dnmt3b,Esr1,->
Dnmt3b,Kdm1a,->
Dnmt3b,Irf8,->
Dnmt3b,Brca1,->
Dnmt3b,Tnfsf10,->
Dnmt3b,Dnmt1,->
Dnmt3b,Wif1,->
Wif1,Wnt8a,->
Dnmt3b,E2f6,-|
Dnmt3b,Cdkn2a,->
Dnmt3b,Kras,->
Dnmt3b,Cdkn2b,->
Dnmt3b,Pik3c3,->
Dnmt3b,Ehmt2,->
Ehmt2,Tp53,->
Dnmt3b,Rassf1,->
Dnmt3b,Ascl1,->
Dnmt3b,Rarb,->
Bag4,Tnfrsf1a,-|
Dnmt3b,Keap1,->
Dnmt3b,Cdh1,-|
Dnmt3b,Cxcr4,->
Dnmt3b,Foxp3,->
Dnmt3b,Mtss1,->
Dnmt3b,Ngf,->
Dnmt3b,Fgfr1,->
Irf8,Il1b,->
Dnmt3b,Dlc1,->
Dnmt3b,Dnmt3a,->
Dnmt3a,Ccnd1,-|
Dnmt3a,Stat4,->
Dnmt3b,Ptgs2,->
Dnmt3b,Bag1,->
Bag1,Bcl2,->
Dnmt1,Socs3,->
Dnmt3b,Ereg,->
Ereg,Egfr,->
Ehmt2,Hdac1,->
Dnmt3a,Klf4,-|
Dnmt3b,Tyro3,->
Tyro3,Unc5d,->
E2f6,Apaf1,-|
Irf8,Tnfsf11,->
Dnmt3b,Rbl2,->
Irf8,Ciita,->
Kras,Map3k1,->
Dnmt3b,Cd4,->
Brca1,Krt18,->
Dnmt3b,Hoxb13,-|
Hoxb13,Slit1,->
Dnmt3b,Pcdh10,->
Pcdh10,Itgb1,->
Dnmt3a,Tgfb2,-|
Dnmt3a,Myog,->
Irf8,Jak1,->
Foxp3,Plau,-|
Dnmt3a,Tdg,->
Akt1,Gab2,-|
Ssrp1,Ciita,->
Ssrp1,Tp53,->
Ssrp1,Myc,->
Ssrp1,Crebbp,->
Ssrp1,Tnfsf11,->
Tbx2,Mycn,-|
Ssrp1,Foxa2,->
Ssrp1,Esr1,->
Ssrp1,Hes1,->
Ssrp1,Pak1,->
Ssrp1,Mapk8,->
Ssrp1,Tp63,->
Ssrp1,Elavl1,->
Ssrp1,Pml,->
Ssrp1,Vdr,->
Ssrp1,Prkcq,->
Ssrp1,Cdkn1a,->
Ssrp1,Cdkn1b,->
Ssrp1,Bcl2l1,->
Ssrp1,Rhoa,->
Ssrp1,Mitf,->
Ssrp1,Il6,->
Ssrp1,Tnf,->
Ssrp1,Pdx1,->
Ssrp1,Myb,->
Ssrp1,Notch3,->
Ssrp1,Ulk1,->
Ssrp1,Myod1,->
Ssrp1,Kat2b,->
Ssrp1,Egr1,->
Ssrp1,Ntrk1,->
Ssrp1,Igf1,->
Ssrp1,Il1b,->
Ssrp1,Mdm2,->
Ssrp1,Tgfbr2,->
Ssrp1,Casp1,->
Ssrp1,Kras,->
Ssrp1,Fgfr1,->
Ssrp1,Cdkn2a,->
Foxa2,Ifng,->
Mitf,Gsk3b,->
Ssrp1,Nrp1,->
Ssrp1,Rarb,->
Ssrp1,Socs3,->
Ssrp1,Gdf15,->
Ssrp1,Bcl2,->
Ssrp1,Vegfa,->
Ssrp1,Tnfrsf11a,->
Ssrp1,Tlr3,->
Tlr3,Ticam1,->
Ssrp1,Bdnf,->
Ssrp1,Ngfr,->
Ssrp1,Gal,->
Ssrp1,Jag2,->
Ssrp1,Faslg,->
Ssrp1,Txnip,->
Ssrp1,Cdkl5,->
Ssrp1,Mybl2,->
Ssrp1,Hbegf,->
Ssrp1,Th,->
Mitf,Spib,->
Ssrp1,Tgfb1,->
Ssrp1,Ccnd1,->
Traf1,Traf2,->
Ssrp1,Odc1,->
Ssrp1,Shh,->
Ssrp1,Mmp10,->
Ssrp1,Abcb1a,->
Ssrp1,Pik3r1,->
Ssrp1,Ccne1,->
Ssrp1,Hmox1,->
Pin1,Myc,->
Pin1,Braf,->
Pin1,Tp53,->
Pin1,Fn1,->
Pin1,Nanog,->
Nanog,Foxa2,-|
Ppard,Foxo1,->
Pin1,Ptpn12,->
Ptpn12,Abl1,-|
Pin1,Smad2,->
Ptpn12,Prkca,->
Braf,Map4k1,->
Ptpn12,Prkaca,->
Ptpn12,Src,-|
Ptpn12,Jak2,-|
Ptpn12,Insr,-|
Zbtb17,Ngfr,->
Ppard,Rxra,->
Pin1,Ccnd1,->
Ptpn12,Ptk2b,-|
Spi1,Jak2,->
Spi1,Myc,-|
Spi1,Jak1,->
Spi1,Stat3,->
Spi1,Hes1,-|
Spi1,Abl1,->
Spi1,Syk,->
Spi1,Pebp1,->
Spi1,Il6,->
Spi1,Tnf,->
Spi1,Gadd45a,->
Spi1,Il10,->
Spi1,Ptpn6,->
Spi1,Igf1,->
Spi1,Axin1,->
Spi1,Ctnnd2,->
Spi1,Fgfr1,->
Spi1,P2ry10,->
P2ry10,Gnai1,->
Spi1,Hgf,->
Xaf1,Birc3,-|
Jdp2,Atf2,->
Spi1,Ephb2,->
Spi1,Tec,->
Spi1,Mmp1a,-|
Spi1,Ptpn13,->
Spi1,Cd44,->
Esr2,Ahr,->
Esr2,Tgm2,->
Spi1,Met,->
Spi1,Kit,->
Spi1,Vim,->
Spi1,Cbfa2t3,->
Spi1,Parg,-|
Parg,Parp1,-|
Spi1,Bace1,->
Spi1,Pkd1,->
Cxcl10,Sdc4,->
Cxcl10,Mtnr1a,->
Cxcl10,Tlr4,->
Cxcl10,Grm7,->
Gnai3,Src,->
Cxcl10,Adra2a,->
Adra2a,Gnai1,->
Grm7,Gnas,->
Gnb2,Irs1,->
Tlr4,Myd88,->
Gnai3,Lyn,->
Cebpb,Apob,->
Cxcl10,Ackr1,->
Ackr1,Ccr5,->
Cebpb,Egf,->
Gtf3a,Pdgfa,->
Pdgfa,Pdgfra,->
Gtf3a,Vegfa,->
Gtf3a,Birc5,->
Gtf3a,Btk,->
Btk,Bcar1,->
Gtf3a,Fus,->
Fus,Ddit3,->
Gtf3a,Tnf,->
Fus,Ar,->
Fus,Mdm2,-|
Gtf3a,Kdr,->
Gtf3a,Igf2,->
Kdr,Plcg1,->
Gtf3a,Epo,->
Kdr,Efnb2,->
Efnb2,Epha3,->
Vegfa,Vcan,->
Vcan,Fn1,->
Fus,Bcl2l11,->
Kdr,Eng,->
Fus,Dlg4,->
Gtf3a,Nme1,->
Nme1,Ksr1,-|
Btk,Bmx,->
Fus,Bcl2,-|
Gtf3a,Hspa4,->
Hspa4,Tlr4,->
Gtf3a,Adm,->
Adm,Adrb2,->
Gtf2i,Fos,->
Fus,Bcl2l1,-|
Ar,Gadd45gip1,->
Kdr,Pik3r1,->
Adm,Mrgprb1,->
Mrgprb1,Gnai3,->
Btk,Tec,->
Gtf3a,Plau,->
Gtf2i,Sirt1,->
Nme1,Cnksr1,->
Cnksr1,Rassf1,->
Map2k7,Irs1,-|
Map2k7,Map2k2,->
Map2k3,Mapk12,->
Mapk12,Myod1,->
Aire,Col2a1,->
Siah1a,Hipk2,-|
Ddit3,Git1,->
Git1,Src,->
Ddit3,Fn1,->
Ddit3,Trib3,->
Ddit3,Mdm2,->
Ddit3,Id2,->
Ddit3,Fosl1,->
Fosl1,Chuk,->
Ddit3,Cdkn1a,->
Cdk2,Cdkn1b,->
Ddit3,Casp3,->
Ddit3,Mcl1,->
Ddit3,Kat2b,->
Fosl1,Esr1,->
Ddit3,Epo,->
Ddit3,Cdk9,->
Cdk9,Ncoa2,->
Ddit3,Fas,->
Ddit3,Ppm1d,->
Ddit3,Ins2,->
Ddit3,Eif4e,->
Ddit3,Ppargc1a,-|
Cebpb,Ptpn13,->
Ddit3,Bdkrb2,->
Ddit3,Vegfa,->
Ddit3,Pkd1,->
Ddit3,Flt1,->
Ddit3,Hspa1a,->
Ddit3,Tf,->
Cdk2,Th,->
Ddit3,Mmp2,->
Cdk2,Pml,->
Ddit3,Gadd45a,->
Fosl1,Thbs1,-|
Cebpb,Abcb1a,->
Ddit3,Ppp1r15a,->
Ppp1r15a,Ppp1cc,->
Ddit3,Ptgs2,->
Rps6ka3,Map3k8,->
Rps6ka3,Irs1,->
Rps6ka3,Thra,->
Rps6ka3,Map3k3,->
Rps6ka3,Itga4,->
Itga4,Cd81,->
Rps6ka3,Incenp,->
Rps6ka3,Map4k1,->
Rps6ka3,Arhgef2,->
Rps6ka3,Trim28,->
Rps6ka3,H2ax,->
Rps6ka3,S1pr1,->
Rps6ka3,Met,->
Rps6ka3,Adrb2,->
Rps6ka3,Ptpn12,->
Rel,Traf2,->
Rps6ka3,Oprm1,->
Rps6ka3,Vim,->
Maml1,Tp53,->
Maml1,Ctnnb1,->
Maml1,Ep300,->
Maml1,Egr1,->
Maml1,Notch1,->
Maml1,Hes1,->
Maml1,Hey1,-|
Maml1,Notch4,->
Maml1,Cdk8,->
Cdk8,E2f1,-|
Maml1,Notch2,->
Mib1,Dapk1,-|
Mib1,Jag1,->
Jag1,Notch2,->
Mib1,Ryk,-|
Ryk,Dvl1,->
Mib1,Dll1,->
Agt,Lrp2,->
Agtr1a,Gnaq,->
Agtr1a,Gng12,->
Gng12,Prkaca,-|
Agt,Mas1,->
Mas1,Flna,->
Arrb2,Eng,->
Nkx3-1,Tp53,->
Tal1,Nfkb1,-|
Tal1,Sirt1,->
Mecom,Runx1,-|
Erg,Wnt11,->
Lmo2,Prdm16,->
Prdm16,Pparg,->
Elk1,Prkca,->
Mecom,Gata2,->
Tal1,Notch1,->
Fli1,Cdkn1a,->
Erg,Gata4,->
Hhex,Csnk2a2,->
Elk1,Mcl1,->
Tal1,Plcg1,->
Erg,Myc,->
Mecom,Smad3,-|
Zeb1,Cdk4,->
Lmo2,Ldb1,->
Ldb1,Tcf3,-|
Fli1,Il10,->
Fli1,Spi1,->
Tal1,Runx1,->
Tal1,Fgfr1,->
Lef1,Birc5,->
Myog,Tp53bp1,->
Elk1,Tnf,->
Lmo2,Fgf2,->
Lmo2,Cd4,->
Fli1,Ptpn13,->
Nfe2,Tbxa2r,->
Lmo2,Tgfb1,->
Elk1,Fos,->
Zeb1,Gata3,-|
Cd4,Ccr5,->
Hhex,Flt1,->
Mecom,Pbx1,->
Tal1,Stil,->
Stil,Pin1,->
Fli1,Bcl2l1,->
Fli1,Foxm1,->
Erg,Gfi1,->
Tal1,Fpr2,->
Fpr2,Gnai3,->
Elk1,Nr4a1,->
Mecom,Fos,->
Tal1,Kdr,->
Tal1,Cdkn2a,->
Lef1,Fst,->
Tal1,Nos1,->
Lck,Kit,->
Nkx3-1,Abcb1a,->
Tal1,Fbxw7,->
Mecom,Calr,->
Erg,Ilk,-|
Fli1,Kat2b,->
Erg,Hmox1,->
Elk1,Nr1h2,->
Tal1,Gfi1,->
Ptprd,Lrfn5,->
Stat3,Nkx2-5,->
Prkcd,Elavl1,->
Prkcd,Hspb1,->
Ptk2,Itgb8,->
Mark2,Hdac4,->
Mark2,Hdac7,-|
Hdac7,Nr4a1,-|
Nr4a1,Map2k1,->
Mark2,Dvl3,->
Hdac7,Hif1a,-|
Mark2,Crtc2,->
Crtc2,Nr3c1,->
Hdac7,Esr1,-|
Mark2,Arhgef2,-|
Nr4a1,Kat5,->
Nr4a1,Rb1,->
Hdac4,Ptpa,->
Hdac7,Akap12,-|
Akap12,Prkaca,->
Mark2,Eif2s1,->
Hdac7,Mef2a,-|
Hdac7,Cdkn1a,->
Mark2,Dlg4,->
Mark2,Pard3,->
Pard3,F2r,->
Hdac7,Mef2c,-|
Hdac7,Plag1,-|
Plag1,Egr1,->
Plag1,Cd44,->
Hdac7,Mmp10,-|
Akap12,Prkca,->
Nfatc3,Pias2,->
Mafa,Pdx1,->
Pdx1,Myc,-|
Mafa,Ddit3,->
Neurod1,Crebbp,->
Neurod1,Wnt1,->
Mafa,Cdk4,->
Pdx1,Prkcg,->
Mafa,Ins2,->
Neurod1,Cdkn1a,->
Pdx1,Cdkn1b,->
Pdx1,Ctnnb1,-|
Mafa,Tnf,->
Neurod1,Hes1,->
Mafa,Sparc,->
Cdk4,Brca1,-|
Pdx1,Mapk1,->
Mafa,Il1b,->
Neurod1,Pitx1,->
Mafa,Nkx6-1,->
Nkx6-1,E2f1,->
Nkx6-1,Hnf1a,->
Sparc,Eng,->
Pdx1,Dmpk,->
Dmpk,Srf,->
Pdx1,Ffar1,->
Pdx1,Setd7,->
Setd7,H3c6,->
Foxa2,Snai2,-|
Cdk4,Myod1,-|
Sp3,Gdf15,->
Pdx1,Hp,->
Cdk4,Smad3,-|
Spop,Gli3,-|
Hes1,Cd44,->
Foxa2,Th,->
Foxa2,Cxcr4,->
Setd7,H3c11,->
Pdx1,Sstr5,->
Sstr5,Gnai3,->
Pdx1,Nr5a2,->
Hipk2,Tp63,->
Foxa2,Abcb1a,->
Tbx15,Esr2,->
Dmpk,Ppp1r12a,->
Nkx6-1,Ccne1,->
Nkx6-1,Blk,->
Pdx1,Pkd1,->
Sp3,Krt14,->
Myb,Prkaca,->
Myb,Dusp6,->
Myb,Tp53,->
Myb,Sp1,->
Myb,Bcl2,->
Myb,Mdm2,->
Myb,Esr1,->
Myb,Cdkn1a,-|
Myb,Cdkn1b,->
Myb,Bcl2l1,->
Myb,Brca1,->
Myb,Vav1,->
Myb,Epo,->
Myb,Col1a1,->
Myb,Erbb2,->
